5.444011051988313	2.7500740734178915
4.6847260657076815	2.9203593834752524
6.94620022714797	2.817921525600016
6.643872285149422	2.5715453574657032
6.188802171882663	3.0260357170508776
7.3831641375052195	2.7513517959380085
6.148082995548125	2.72644558256122
5.645127158935449	2.326012438981452
5.925553125301573	2.8599154598057
5.827353430577772	2.3368462412209854
6.628936245933998	2.771814118227055
7.5690091102164265	2.8338329540166685
5.283987001177873	2.8206747835577386
5.991435857006368	2.811737777166333
6.207888458772184	2.7252156567348687
5.002566555502574	2.9162089924744157
6.680464042247303	2.775189336795452
5.646128778738966	2.8206368447217884
6.3542444749354665	2.6477777486713725
6.180375057460886	2.8485279223095827
5.706317333877523	2.7388641162148977
6.084573024482876	2.408176242115453
5.740807460409192	2.0469613251817185
7.0825621420258855	2.8227344705285438
8.179956024035755	3.004345564461006
7.840546614019911	3.158653990585749
5.320135091043959	3.022147207863753
7.447475490130575	2.8699814177189307
6.7381978443321975	3.0002210900774107
5.488176788543686	2.366401814482738
5.075290599912863	2.6792113548710392
5.611630447359465	2.7640917514422325
5.611696329971434	2.6967777706084304
4.183566895793304	2.7871906443744074
6.061693707404022	2.9124702921568915
5.906729885532615	2.7731937555518367
5.685804817462472	2.9334439279796225
5.967043249822454	2.61598516733392
6.729493818793203	2.692913833072573
6.951970223887277	2.1011273301495716
5.82913539229723	2.7500127695916308
6.422644018991717	2.716805197801481
6.2528666108733875	2.7549573301049914
6.664356167887778	2.4321037670661556
6.659880541269444	2.8882620103642447
6.573144177258733	3.2182779094051086
5.777423196563723	2.7431532841618544
6.106035465871934	2.754138146320243
6.2566357700847925	2.4430857158207653
6.647919690813335	2.595557403045426
5.796659645359508	2.902475764834899
5.558278444026159	2.643384339968397
6.3678509960360055	2.333608299193604
3.946236497467712	2.7304620169384375
5.630889310960553	2.7163972730702333
6.42503221710383	2.8735915415708444
6.517437676445198	3.0419191831161605
5.5945764549717145	2.5473145708041325
5.538984690252617	2.594428020284086
4.217836531699308	2.7164245583155124
5.9409803129418215	2.9632771724608196
9.534838632578042	2.314701560603885
7.169840465550424	2.7787384331731233
6.639145625676182	2.6060092653054148
6.28146311493338	2.602841415336339
6.133398947745617	2.591198239033376
6.441785204575037	2.945523769524538
7.4938076081973515	2.5820182306674093
5.867460149288847	2.689775058753926
6.628329888060856	2.6109792464063015
5.266677043877014	2.742172482323568
5.773700743176752	2.8374014732433093
5.430332351812221	2.5182727421147892
6.218868440575048	2.9167850864526614
5.351911825010468	3.0361213687759974
4.52148850184061	2.97390791205058
6.202342672925158	2.929034039554366
6.32684948693221	2.652107583924091
1.9190448030243243	2.400156956019995
